,time,mid_o,mid_h,mid_l,mid_c,MA_50,MA_200,DELTA,DELTA_PREV,TRADE
2009,2022-08-29 01:00:00+00:00,0.99306,0.99378,0.99148,0.99166,1.0025222,1.01468995,-0.012167749999999922,-0.011719550000000245,0
2010,2022-08-29 05:00:00+00:00,0.99167,0.99508,0.99143,0.99384,1.0020574,1.01464405,-0.012586650000000033,-0.012167749999999922,0
2011,2022-08-29 09:00:00+00:00,0.99383,1.00292,0.9938,1.00086,1.001711,1.0146304499999999,-0.012919449999999832,-0.012586650000000033,0
2012,2022-08-29 13:00:00+00:00,1.00087,1.00272,0.99812,1.00146,1.0013922,1.01461945,-0.013227250000000135,-0.012919449999999832,0
2013,2022-08-29 17:00:00+00:00,1.00144,1.00226,0.99898,0.99982,1.0010718,1.01460835,-0.01353654999999998,-0.013227250000000135,0
2014,2022-08-29 21:00:00+00:00,0.99986,1.00134,0.99971,1.00057,1.0007524,1.0145701,-0.013817699999999933,-0.01353654999999998,0
2015,2022-08-30 01:00:00+00:00,1.00056,1.00107,0.9982,0.99996,1.0003954,1.0145408999999999,-0.014145499999999922,-0.013817699999999933,0
2016,2022-08-30 05:00:00+00:00,0.99996,1.00344,0.99825,1.0025,1.000069,1.01454235,-0.01447334999999983,-0.014145499999999922,0
2017,2022-08-30 09:00:00+00:00,1.00246,1.0055,1.00086,1.00116,0.9997582,1.0145366,-0.01477839999999997,-0.01447334999999983,0
2018,2022-08-30 13:00:00+00:00,1.0011,1.00416,0.99824,1.00236,0.9994710000000001,1.0145383,-0.015067299999999784,-0.01477839999999997,0
2019,2022-08-30 17:00:00+00:00,1.00238,1.00316,1.00104,1.0016,0.9991629999999999,1.0145452,-0.015382200000000013,-0.015067299999999784,0
2020,2022-08-30 21:00:00+00:00,1.00145,1.00346,1.00135,1.00274,0.9990372000000001,1.01456365,-0.015526449999999858,-0.015382200000000013,0
2021,2022-08-31 01:00:00+00:00,1.00274,1.00448,1.00166,1.00402,0.9989424,1.01457345,-0.01563105000000009,-0.015526449999999858,0
2022,2022-08-31 05:00:00+00:00,1.00405,1.00462,0.99742,0.99796,0.998743,1.0145536,-0.015810599999999897,-0.01563105000000009,0
2023,2022-08-31 09:00:00+00:00,0.99797,1.00184,0.99713,1.00084,0.9986074,1.0145425000000001,-0.01593510000000009,-0.015810599999999897,0
2024,2022-08-31 13:00:00+00:00,1.00087,1.00792,0.99952,1.00534,0.9985365999999999,1.01455365,-0.0160170500000002,-0.01593510000000009,0
2025,2022-08-31 17:00:00+00:00,1.00533,1.00573,1.00356,1.00544,0.9985143999999999,1.0145446,-0.016030200000000105,-0.0160170500000002,0
2026,2022-08-31 21:00:00+00:00,1.00542,1.00567,1.00202,1.00234,0.9984892000000001,1.0145156999999998,-0.01602649999999972,-0.016030200000000105,0
2027,2022-09-01 01:00:00+00:00,1.00236,1.0032,1.00092,1.00144,0.9984348,1.014479,-0.016044199999999953,-0.01602649999999972,0
2028,2022-09-01 05:00:00+00:00,1.00142,1.00489,1.00078,1.00372,0.9984569999999999,1.0144518,-0.015994800000000087,-0.016044199999999953,0
2029,2022-09-01 09:00:00+00:00,1.0037,1.00469,0.99859,0.99884,0.9983578,1.0144002,-0.016042400000000123,-0.015994800000000087,0
2030,2022-09-01 13:00:00+00:00,0.99885,0.99998,0.99108,0.99368,0.9982038,1.0143033,-0.016099499999999933,-0.016042400000000123,0
2031,2022-09-01 17:00:00+00:00,0.99368,0.99602,0.99356,0.9947,0.9980853999999999,1.0142084000000002,-0.01612300000000033,-0.016099499999999933,0
2032,2022-09-01 21:00:00+00:00,0.99448,0.99588,0.9943,0.99562,0.9981338,1.014103,-0.015969200000000017,-0.01612300000000033,0
2033,2022-09-02 01:00:00+00:00,0.9956,0.99674,0.99536,0.99668,0.9981836,1.0140142,-0.01583060000000014,-0.015969200000000017,0
2034,2022-09-02 05:00:00+00:00,0.99668,0.99962,0.9964,0.99729,0.9982498,1.01393615,-0.01568634999999996,-0.01583060000000014,0
2035,2022-09-02 09:00:00+00:00,0.99731,1.00298,0.9968,1.00106,0.9984014000000001,1.01387735,-0.015475949999999905,-0.01568634999999996,0
2036,2022-09-02 13:00:00+00:00,1.00102,1.00336,0.99619,0.99697,0.998476,1.01374015,-0.015264150000000032,-0.015475949999999905,0
2037,2022-09-02 17:00:00+00:00,0.99696,0.99731,0.99452,0.99564,0.9985411999999999,1.01360395,-0.015062750000000125,-0.015264150000000032,0
2038,2022-09-04 21:00:00+00:00,0.99294,0.99352,0.99032,0.99157,0.9984142,1.0134416,-0.015027399999999913,-0.015062750000000125,0
2039,2022-09-05 01:00:00+00:00,0.99156,0.99246,0.9901,0.99052,0.9982902,1.0132813,-0.014991100000000035,-0.015027399999999913,0
2040,2022-09-05 05:00:00+00:00,0.99052,0.99371,0.9878,0.99112,0.9982072000000001,1.0131138,-0.014906599999999881,-0.014991100000000035,0
2041,2022-09-05 09:00:00+00:00,0.99114,0.99444,0.99072,0.99236,0.9981394,1.0129537,-0.014814299999999947,-0.014906599999999881,0
2042,2022-09-05 13:00:00+00:00,0.99239,0.99349,0.9918,0.99294,0.9981057999999998,1.01280265,-0.014696850000000206,-0.014814299999999947,0
2043,2022-09-05 17:00:00+00:00,0.99296,0.9936,0.99278,0.99302,0.9981089999999999,1.01266225,-0.014553250000000073,-0.014696850000000206,0
2044,2022-09-05 21:00:00+00:00,0.99284,0.99692,0.99268,0.99685,0.9981394,1.01255115,-0.014411749999999945,-0.014553250000000073,0
2045,2022-09-06 01:00:00+00:00,0.99686,0.9971,0.99428,0.99464,0.9980958,1.01243385,-0.014338050000000102,-0.014411749999999945,0
2046,2022-09-06 05:00:00+00:00,0.99462,0.99866,0.99448,0.9958,0.9980466,1.01231935,-0.014272750000000056,-0.014338050000000102,0
2047,2022-09-06 09:00:00+00:00,0.99578,0.99604,0.98992,0.99004,0.9978494000000001,1.0121580000000001,-0.014308600000000005,-0.014272750000000056,0
2048,2022-09-06 13:00:00+00:00,0.99006,0.99292,0.9864,0.99086,0.9976518,1.01201665,-0.014364850000000096,-0.014308600000000005,0
2049,2022-09-06 17:00:00+00:00,0.99088,0.99119,0.98954,0.99059,0.9975246,1.0118371000000002,-0.014312500000000172,-0.014364850000000096,0
2050,2022-09-06 21:00:00+00:00,0.9908,0.99091,0.9883,0.98908,0.9973846000000001,1.0116918,-0.014307199999999853,-0.014312500000000172,0
2051,2022-09-07 01:00:00+00:00,0.98904,0.98966,0.98772,0.98927,0.997222,1.01152295,-0.014300949999999979,-0.014307199999999853,0
2052,2022-09-07 05:00:00+00:00,0.9893,0.99303,0.98874,0.99076,0.997106,1.01137445,-0.014268449999999877,-0.014300949999999979,0
2053,2022-09-07 09:00:00+00:00,0.99076,0.99143,0.98756,0.9893,0.9969671999999999,1.01123045,-0.01426325000000006,-0.014268449999999877,0
2054,2022-09-07 13:00:00+00:00,0.9893,0.99757,0.98834,0.99736,0.996936,1.0111406,-0.014204600000000012,-0.01426325000000006,0
2055,2022-09-07 17:00:00+00:00,0.99734,1.0011,0.99715,1.00072,0.9968848,1.0110506,-0.014165799999999895,-0.014204600000000012,0
2056,2022-09-07 21:00:00+00:00,1.0009,1.00132,0.99829,0.99854,0.9968958000000001,1.01092725,-0.014031449999999834,-0.014165799999999895,0
2057,2022-09-08 01:00:00+00:00,0.99854,0.99947,0.99794,0.99899,0.9969492000000001,1.0108146500000001,-0.013865450000000057,-0.014031449999999834,0
2058,2022-09-08 05:00:00+00:00,0.99898,1.0015,0.99762,0.99978,0.9970844000000001,1.01072235,-0.013637949999999899,-0.013865450000000057,0
2059,2022-09-08 09:00:00+00:00,0.99978,1.00302,0.99851,1.00003,0.9972517999999999,1.0106188,-0.013367000000000129,-0.013637949999999899,0
2060,2022-09-08 13:00:00+00:00,0.99996,1.00017,0.99306,0.99688,0.9973126000000001,1.0104921,-0.0131794999999999,-0.013367000000000129,0
2061,2022-09-08 17:00:00+00:00,0.9969,1.0,0.99645,0.99992,0.9972937999999999,1.0103689000000002,-0.01307510000000034,-0.0131794999999999,0
2062,2022-09-08 21:00:00+00:00,0.99969,1.0051,0.99966,1.00442,0.997353,1.0102803,-0.012927299999999975,-0.01307510000000034,0
2063,2022-09-09 01:00:00+00:00,1.00442,1.00844,1.0044,1.00726,0.9975018,1.0102054,-0.012703600000000037,-0.012927299999999975,0
2064,2022-09-09 05:00:00+00:00,1.00724,1.01136,1.00584,1.01068,0.9977039999999999,1.0101437,-0.012439700000000053,-0.012703600000000037,0
2065,2022-09-09 09:00:00+00:00,1.01066,1.01072,1.00346,1.00446,0.997794,1.0100532,-0.012259200000000026,-0.012439700000000053,0
2066,2022-09-09 13:00:00+00:00,1.00444,1.00627,1.00323,1.00542,0.9978524,1.0099763,-0.012123899999999965,-0.012259200000000026,0
2067,2022-09-09 17:00:00+00:00,1.0054,1.00554,1.0037,1.00467,0.9979226,1.00992545,-0.012002849999999898,-0.012123899999999965,0
2068,2022-09-11 21:00:00+00:00,1.0102,1.0102,1.00598,1.00704,0.9980162,1.00989705,-0.011880849999999943,-0.012002849999999898,0
2069,2022-09-12 01:00:00+00:00,1.00704,1.00952,1.00691,1.0078,0.9981402,1.00987735,-0.011737149999999974,-0.011880849999999943,0
2070,2022-09-12 05:00:00+00:00,1.0078,1.01978,1.00778,1.01918,0.998469,1.00990305,-0.011434049999999862,-0.011737149999999974,0
2071,2022-09-12 09:00:00+00:00,1.01918,1.01918,1.01294,1.01416,0.9986718,1.0098984500000001,-0.011226650000000116,-0.011434049999999862,0
2072,2022-09-12 13:00:00+00:00,1.01416,1.01444,1.01044,1.01438,0.9990002000000001,1.00989945,-0.010899249999999916,-0.011226650000000116,0
2073,2022-09-12 17:00:00+00:00,1.0144,1.01444,1.01111,1.01222,0.9992278,1.00988905,-0.010661249999999955,-0.010899249999999916,0
2074,2022-09-12 21:00:00+00:00,1.01226,1.01465,1.0118,1.01352,0.9993914,1.0099011500000001,-0.010509750000000095,-0.010661249999999955,0
2075,2022-09-13 01:00:00+00:00,1.01348,1.01382,1.01198,1.01286,0.9995398,1.00986565,-0.01032585000000008,-0.010509750000000095,0
2076,2022-09-13 05:00:00+00:00,1.01282,1.01562,1.0127,1.0155,0.999803,1.00984995,-0.010046949999999999,-0.01032585000000008,0
2077,2022-09-13 09:00:00+00:00,1.01548,1.01872,1.00304,1.00374,0.999849,1.0097675000000002,-0.009918500000000163,-0.010046949999999999,0
2078,2022-09-13 13:00:00+00:00,1.00374,1.00428,0.99894,0.99984,0.9997714000000001,1.0096578999999999,-0.009886499999999798,-0.009918500000000163,0
2079,2022-09-13 17:00:00+00:00,0.99984,1.00064,0.9967,0.99674,0.9997294000000001,1.00955975,-0.009830349999999877,-0.009886499999999798,0
2080,2022-09-13 21:00:00+00:00,0.99699,0.99834,0.99556,0.99789,0.9998136000000001,1.0094702,-0.009656599999999904,-0.009830349999999877,0
2081,2022-09-14 01:00:00+00:00,0.9979,1.0001,0.99718,0.99954,0.9999104,1.0093697,-0.009459299999999948,-0.009656599999999904,0
2082,2022-09-14 05:00:00+00:00,0.99956,1.001,0.99596,0.99916,0.9999812,1.0092664999999998,-0.00928529999999983,-0.009459299999999948,0
2083,2022-09-14 09:00:00+00:00,0.9991,1.00239,0.99804,0.9998,1.0000436000000001,1.0091609,-0.009117299999999773,-0.00928529999999983,0
2084,2022-09-14 13:00:00+00:00,0.99978,1.00085,0.99708,0.99974,1.0000925999999999,1.0090489,-0.00895630000000014,-0.009117299999999773,0
2085,2022-09-14 17:00:00+00:00,0.99975,1.0,0.99693,0.9979,1.0000293999999998,1.00894975,-0.008920350000000132,-0.00895630000000014,0
2086,2022-09-14 21:00:00+00:00,0.99758,0.99848,0.99717,0.99756,1.0000412,1.0088389500000001,-0.008797750000000049,-0.008920350000000132,0
2087,2022-09-15 01:00:00+00:00,0.99754,0.99826,0.99663,0.99682,1.0000647999999999,1.00870975,-0.008644950000000096,-0.008797750000000049,0
2088,2022-09-15 05:00:00+00:00,0.99683,0.99955,0.99558,0.99924,1.0002182,1.0085957,-0.008377500000000149,-0.008644950000000096,0
2089,2022-09-15 09:00:00+00:00,0.99923,1.00178,0.99693,1.00078,1.0004233999999999,1.00848755,-0.008064150000000048,-0.008377500000000149,0
2090,2022-09-15 13:00:00+00:00,1.00078,1.00138,0.99815,1.00057,1.0006124,1.0083624,-0.007749999999999924,-0.008064150000000048,0
2091,2022-09-15 17:00:00+00:00,1.00058,1.00154,0.99879,0.99972,1.0007595999999999,1.0082429,-0.0074833000000000816,-0.007749999999999924,0
2092,2022-09-15 21:00:00+00:00,1.0001,1.00108,0.99862,1.00058,1.0009124,1.0081088,-0.007196399999999992,-0.0074833000000000816,0
2093,2022-09-16 01:00:00+00:00,1.0006,1.00124,0.9991,0.99958,1.0010436,1.0079766,-0.006932999999999856,-0.007196399999999992,0
2094,2022-09-16 05:00:00+00:00,0.99956,0.99987,0.99452,0.99554,1.0010174,1.007811,-0.006793599999999955,-0.006932999999999856,0
2095,2022-09-16 09:00:00+00:00,0.99552,0.99892,0.99533,0.99554,1.0010354000000001,1.0076531,-0.006617699999999838,-0.006793599999999955,0
2096,2022-09-16 13:00:00+00:00,0.99556,1.00364,0.99537,1.0007,1.0011333999999998,1.0075361999999999,-0.006402800000000042,-0.006617699999999838,0
2097,2022-09-16 17:00:00+00:00,1.00072,1.00174,0.99932,1.0017,1.0013666,1.00743875,-0.006072149999999832,-0.006402800000000042,0
2098,2022-09-18 21:00:00+00:00,1.00122,1.00294,1.00054,1.00112,1.0015718,1.00734675,-0.005774949999999945,-0.006072149999999832,0
2099,2022-09-19 01:00:00+00:00,1.00112,1.0013,0.99906,0.99923,1.0017445999999999,1.0072599,-0.005515300000000112,-0.005774949999999945,0
2100,2022-09-19 05:00:00+00:00,0.99922,0.99938,0.9966,0.9976,1.0019150000000001,1.0071688,-0.005253799999999975,-0.005515300000000112,0
2101,2022-09-19 09:00:00+00:00,0.99758,1.00048,0.99672,0.9983,1.0020955999999999,1.0070673,-0.004971700000000245,-0.005253799999999975,0
2102,2022-09-19 13:00:00+00:00,0.99832,1.00182,0.99759,1.00124,1.0023052,1.00697945,-0.004674250000000102,-0.004971700000000245,0
2103,2022-09-19 17:00:00+00:00,1.00125,1.00278,1.0003,1.00253,1.0025698,1.006899,-0.004329199999999922,-0.004674250000000102,0
2104,2022-09-19 21:00:00+00:00,1.00252,1.00507,1.00229,1.00348,1.0026921999999998,1.00684135,-0.004149150000000157,-0.004329199999999922,0
2105,2022-09-20 01:00:00+00:00,1.00346,1.00377,1.00197,1.00224,1.0027226,1.00676795,-0.004045349999999948,-0.004149150000000157,0
2106,2022-09-20 05:00:00+00:00,1.00222,1.00422,1.00002,1.001,1.0027717999999999,1.0066903500000002,-0.003918550000000298,-0.004045349999999948,0
2107,2022-09-20 09:00:00+00:00,1.00098,1.00188,0.99552,0.99712,1.0027344,1.00659385,-0.0038594499999999865,-0.003918550000000298,0
2108,2022-09-20 13:00:00+00:00,0.9971,0.99996,0.99592,0.998,1.0026988,1.006488,-0.003789200000000159,-0.0038594499999999865,0
2109,2022-09-20 17:00:00+00:00,0.998,0.99834,0.99602,0.997,1.0026382,1.00637895,-0.0037407499999999594,-0.003789200000000159,0
2110,2022-09-20 21:00:00+00:00,0.99752,0.99768,0.99574,0.99626,1.0026258,1.0062418499999999,-0.0036160499999999818,-0.0037407499999999594,0
2111,2022-09-21 01:00:00+00:00,0.99627,0.9971,0.99574,0.99601,1.0025476,1.0060985,-0.0035509000000000235,-0.0036160499999999818,0
2112,2022-09-21 05:00:00+00:00,0.99602,0.99686,0.98846,0.9902,1.0022632,1.0059333,-0.0036700999999998984,-0.0035509000000000235,0
2113,2022-09-21 09:00:00+00:00,0.99019,0.99379,0.98956,0.99133,1.0019446,1.0057724499999998,-0.003827849999999744,-0.0036700999999998984,0
2114,2022-09-21 13:00:00+00:00,0.99132,0.99166,0.98662,0.98698,1.0014706,1.00559545,-0.004124849999999958,-0.003827849999999744,0
2115,2022-09-21 17:00:00+00:00,0.98698,0.99104,0.98131,0.98382,1.0010577999999999,1.0054355,-0.00437770000000004,-0.004124849999999958,0
2116,2022-09-21 21:00:00+00:00,0.98373,0.98482,0.98073,0.98156,1.0005806,1.0052518,-0.0046711999999999865,-0.00437770000000004,0
2117,2022-09-22 01:00:00+00:00,0.98156,0.98384,0.98089,0.98288,1.0001448000000002,1.0050755,-0.0049306999999998435,-0.0046711999999999865,0
2118,2022-09-22 05:00:00+00:00,0.98286,0.99076,0.9813,0.98792,0.9997623999999999,1.0049318999999999,-0.005169499999999938,-0.0049306999999998435,0
2119,2022-09-22 09:00:00+00:00,0.98794,0.98879,0.98554,0.98768,0.99936,1.00477745,-0.005417449999999935,-0.005169499999999938,0
2120,2022-09-22 13:00:00+00:00,0.98766,0.98774,0.98122,0.98397,0.9986558,1.0046013,-0.005945500000000048,-0.005417449999999935,0
2121,2022-09-22 17:00:00+00:00,0.98396,0.98522,0.983,0.98346,0.9980418,1.00441925,-0.006377450000000007,-0.005945500000000048,0
2122,2022-09-22 21:00:00+00:00,0.98368,0.98486,0.9832,0.98434,0.9974409999999999,1.0042429,-0.006801900000000027,-0.006377450000000007,0
2123,2022-09-23 01:00:00+00:00,0.98432,0.98521,0.98185,0.9823,0.9968425999999999,1.0040576,-0.0072150000000001935,-0.006801900000000027,0
2124,2022-09-23 05:00:00+00:00,0.9823,0.98382,0.9751,0.97532,0.9960786,1.0038384,-0.007759799999999983,-0.0072150000000001935,0
2125,2022-09-23 09:00:00+00:00,0.97532,0.97716,0.97364,0.97557,0.9953328,1.00361915,-0.008286349999999998,-0.007759799999999983,0
2126,2022-09-23 13:00:00+00:00,0.97558,0.97748,0.97022,0.97074,0.9944375999999999,1.00335315,-0.008915549999999994,-0.008286349999999998,0
2127,2022-09-23 17:00:00+00:00,0.97077,0.97187,0.96682,0.96914,0.9937456,1.0030801,-0.009334500000000023,-0.008915549999999994,0
2128,2022-09-25 21:00:00+00:00,0.96755,0.97098,0.95514,0.95695,0.9928878,1.0027556,-0.009867799999999982,-0.009334500000000023,0
2129,2022-09-26 01:00:00+00:00,0.957,0.96638,0.95631,0.96284,0.9922097999999999,1.00246335,-0.010253550000000056,-0.009867799999999982,0
2130,2022-09-26 05:00:00+00:00,0.96282,0.97016,0.96206,0.96852,0.9916224,1.00220205,-0.01057964999999994,-0.010253550000000056,0
2131,2022-09-26 09:00:00+00:00,0.9685,0.96976,0.9619,0.96696,0.9909708,1.00193025,-0.010959449999999982,-0.01057964999999994,0
2132,2022-09-26 13:00:00+00:00,0.96696,0.96822,0.9608,0.96215,0.9902306,1.0016298,-0.011399199999999943,-0.010959449999999982,0
2133,2022-09-26 17:00:00+00:00,0.96213,0.96276,0.95998,0.9609,0.9894525999999999,1.00127225,-0.01181965000000007,-0.011399199999999943,0
2134,2022-09-26 21:00:00+00:00,0.96094,0.96386,0.95842,0.96342,0.9887262000000001,1.0009268,-0.012200599999999895,-0.01181965000000007,0
2135,2022-09-27 01:00:00+00:00,0.96342,0.96459,0.96235,0.96366,0.9880414000000001,1.0005952999999999,-0.012553899999999785,-0.012200599999999895,0
2136,2022-09-27 05:00:00+00:00,0.96366,0.9671,0.9621,0.96244,0.9873390000000001,1.00025835,-0.012919349999999885,-0.012553899999999785,0
2137,2022-09-27 09:00:00+00:00,0.96244,0.96528,0.96068,0.96226,0.9866478000000001,0.9999280500000001,-0.013280249999999993,-0.012919349999999885,0
2138,2022-09-27 13:00:00+00:00,0.96228,0.96438,0.95692,0.95816,0.9858262000000001,0.99954825,-0.01372204999999993,-0.013280249999999993,0
2139,2022-09-27 17:00:00+00:00,0.95813,0.9601,0.9571,0.95936,0.9849978,0.99917145,-0.014173649999999927,-0.01372204999999993,0
2140,2022-09-27 21:00:00+00:00,0.95907,0.96008,0.95678,0.95726,0.9841316,0.9987927500000001,-0.014661150000000123,-0.014173649999999927,0
2141,2022-09-28 01:00:00+00:00,0.95725,0.95764,0.9542,0.95507,0.9832386000000001,0.9984061,-0.01516749999999989,-0.014661150000000123,0
2142,2022-09-28 05:00:00+00:00,0.95508,0.95886,0.9536,0.95566,0.9823401999999999,0.9980279,-0.015687700000000082,-0.01516749999999989,0
2143,2022-09-28 09:00:00+00:00,0.95566,0.96031,0.95379,0.95849,0.9815184000000001,0.99766145,-0.016143049999999826,-0.015687700000000082,0
2144,2022-09-28 13:00:00+00:00,0.95842,0.97084,0.95756,0.97022,0.9810119999999999,0.9973614500000001,-0.01634945000000021,-0.016143049999999826,0
2145,2022-09-28 17:00:00+00:00,0.9702,0.9751,0.97009,0.97368,0.9805748,0.99709455,-0.016519750000000055,-0.01634945000000021,0
2146,2022-09-28 21:00:00+00:00,0.97351,0.97386,0.96892,0.96892,0.9799392,0.9968108999999999,-0.016871699999999934,-0.016519750000000055,0
2147,2022-09-29 01:00:00+00:00,0.96893,0.96998,0.96744,0.96858,0.9792768,0.9965243000000001,-0.017247500000000193,-0.016871699999999934,0
2148,2022-09-29 05:00:00+00:00,0.96862,0.9688,0.96358,0.96654,0.9785851999999999,0.9962237999999999,-0.01763859999999995,-0.017247500000000193,0
2149,2022-09-29 09:00:00+00:00,0.96648,0.97468,0.96642,0.96882,0.9779769999999999,0.9959426,-0.017965600000000137,-0.01763859999999995,0
2150,2022-09-29 13:00:00+00:00,0.96882,0.97978,0.96849,0.97762,0.9775773999999999,0.9957271,-0.018149700000000046,-0.017965600000000137,0
2151,2022-09-29 17:00:00+00:00,0.97758,0.98151,0.97696,0.9814,0.9772394,0.9955337,-0.018294299999999986,-0.018149700000000046,0
2152,2022-09-29 21:00:00+00:00,0.98168,0.98442,0.98125,0.98254,0.9768653999999999,0.9953584999999999,-0.01849310000000004,-0.018294299999999986,0
2153,2022-09-30 01:00:00+00:00,0.98252,0.98294,0.97946,0.97994,0.9764135999999999,0.9951783999999999,-0.018764800000000026,-0.01849310000000004,0
2154,2022-09-30 05:00:00+00:00,0.97995,0.98539,0.97902,0.98331,0.9760102,0.9950180500000001,-0.01900785000000005,-0.018764800000000026,0
2155,2022-09-30 09:00:00+00:00,0.9836,0.98382,0.97354,0.97546,0.9754746,0.9948158500000001,-0.019341250000000088,-0.01900785000000005,0
2156,2022-09-30 13:00:00+00:00,0.97546,0.98183,0.97346,0.97902,0.975035,0.99464145,-0.019606450000000053,-0.019341250000000088,0
2157,2022-09-30 17:00:00+00:00,0.97899,0.98156,0.97828,0.98016,0.9746958000000001,0.99447035,-0.019774549999999835,-0.019606450000000053,0
2158,2022-10-02 21:00:00+00:00,0.97969,0.98092,0.97854,0.98014,0.9743386,0.99428815,-0.019949549999999983,-0.019774549999999835,0
2159,2022-10-03 01:00:00+00:00,0.9802,0.98288,0.97854,0.97854,0.9739694,0.9940954,-0.020125999999999977,-0.019949549999999983,0
2160,2022-10-03 05:00:00+00:00,0.97852,0.98348,0.97844,0.98112,0.9736665999999999,0.9939156,-0.020249000000000072,-0.020125999999999977,0
2161,2022-10-03 09:00:00+00:00,0.9811,0.9813,0.97529,0.97658,0.973278,0.9937076,-0.020429600000000048,-0.020249000000000072,0
2162,2022-10-03 13:00:00+00:00,0.97656,0.98446,0.9758,0.9808,0.97309,0.9935246000000001,-0.02043460000000008,-0.020429600000000048,0
2163,2022-10-03 17:00:00+00:00,0.98079,0.9829,0.9788,0.9825,0.9729133999999999,0.9933578999999999,-0.020444499999999977,-0.02043460000000008,0
2164,2022-10-03 21:00:00+00:00,0.98258,0.98382,0.982,0.98269,0.9728276000000001,0.99318865,-0.02036104999999988,-0.020444499999999977,0
2165,2022-10-04 01:00:00+00:00,0.9827,0.98456,0.98062,0.98335,0.9728182000000001,0.99301635,-0.020198149999999915,-0.02036104999999988,0
2166,2022-10-04 05:00:00+00:00,0.98334,0.98962,0.9826,0.98748,0.9729366,0.9928596499999999,-0.01992304999999983,-0.020198149999999915,0
2167,2022-10-04 09:00:00+00:00,0.98744,0.99347,0.98526,0.9924,0.973127,0.99273815,-0.01961115000000002,-0.01992304999999983,0
2168,2022-10-04 13:00:00+00:00,0.99246,0.99937,0.991,0.99704,0.9733094000000001,0.9926397499999999,-0.01933034999999983,-0.01961115000000002,0
2169,2022-10-04 17:00:00+00:00,0.99702,0.99996,0.99605,0.99879,0.9735316,0.9925487,-0.019017099999999898,-0.01933034999999983,0
2170,2022-10-04 21:00:00+00:00,0.9987,0.999,0.99704,0.9976,0.9738042,0.99249155,-0.01868734999999999,-0.019017099999999898,0
2171,2022-10-05 01:00:00+00:00,0.99759,0.99908,0.99596,0.99662,0.9740674,0.99243085,-0.018363449999999948,-0.01868734999999999,0
2172,2022-10-05 05:00:00+00:00,0.99662,0.99952,0.99228,0.99475,0.9742756,0.99236495,-0.018089350000000004,-0.018363449999999948,0
2173,2022-10-05 09:00:00+00:00,0.99474,0.9952,0.98922,0.99118,0.9744531999999999,0.9922827500000001,-0.017829550000000194,-0.018089350000000004,0
2174,2022-10-05 13:00:00+00:00,0.99116,0.99143,0.98348,0.98632,0.9746731999999999,0.99216995,-0.01749675000000006,-0.017829550000000194,0
2175,2022-10-05 17:00:00+00:00,0.98628,0.9897,0.98601,0.98854,0.9749325999999999,0.9920798999999999,-0.017147299999999976,-0.01749675000000006,0
2176,2022-10-05 21:00:00+00:00,0.98853,0.99262,0.98756,0.99168,0.9753514,0.9920203,-0.016668899999999987,-0.017147299999999976,0
2177,2022-10-06 01:00:00+00:00,0.99168,0.99266,0.9903,0.9921,0.9758106,0.99196,-0.01614939999999998,-0.016668899999999987,0
2178,2022-10-06 05:00:00+00:00,0.9921,0.99262,0.98753,0.98886,0.9764488,0.99189125,-0.015442449999999996,-0.01614939999999998,0
2179,2022-10-06 09:00:00+00:00,0.98888,0.99028,0.98558,0.98684,0.9769288,0.99180645,-0.014877649999999965,-0.015442449999999996,0
2180,2022-10-06 13:00:00+00:00,0.98684,0.98706,0.97883,0.98026,0.9771635999999999,0.99170085,-0.014537250000000057,-0.014877649999999965,0
2181,2022-10-06 17:00:00+00:00,0.98022,0.98169,0.97898,0.97922,0.9774088000000001,0.99159385,-0.014185049999999921,-0.014537250000000057,0
2182,2022-10-06 21:00:00+00:00,0.97901,0.98001,0.97861,0.97933,0.9777524,0.9915245,-0.013772100000000065,-0.014185049999999921,0
2183,2022-10-07 01:00:00+00:00,0.97934,0.9812,0.97866,0.97918,0.978118,0.9914494500000001,-0.013331450000000022,-0.013772100000000065,0
2184,2022-10-07 05:00:00+00:00,0.97919,0.9817,0.97658,0.98018,0.9784531999999999,0.9913804499999999,-0.012927249999999946,-0.013331450000000022,0
2185,2022-10-07 09:00:00+00:00,0.98018,0.98112,0.97262,0.97503,0.9786806,0.9912882000000001,-0.012607600000000052,-0.012927249999999946,0
2186,2022-10-07 13:00:00+00:00,0.97501,0.97912,0.97417,0.97612,0.9789542,0.9912026,-0.012248400000000048,-0.012607600000000052,0
2187,2022-10-07 17:00:00+00:00,0.97612,0.97694,0.97308,0.97422,0.9791933999999999,0.9911118000000001,-0.011918400000000218,-0.012248400000000048,0
2188,2022-10-09 21:00:00+00:00,0.97356,0.97416,0.97247,0.97378,0.9795058,0.9909911,-0.011485300000000032,-0.011918400000000218,0
2189,2022-10-10 01:00:00+00:00,0.97381,0.97534,0.97325,0.97398,0.9797982000000001,0.9908774,-0.011079199999999956,-0.011485300000000032,0
2190,2022-10-10 05:00:00+00:00,0.97398,0.97436,0.96816,0.96886,0.9800302,0.99074535,-0.010715150000000007,-0.011079199999999956,0
2191,2022-10-10 09:00:00+00:00,0.96888,0.97192,0.96872,0.97147,0.9803582,0.9906239499999999,-0.010265749999999962,-0.010715150000000007,0
